year,occupation,job_satisfaction,hours_worked,age,sex,highest_degree,stress_level,marital_status,race,work_status,num_children,income
2006,Healthcare,very satisfied,,32.0,female,high school,sometimes,married,white,working full time,3.0,"$25,000 or more"
2006,Services,very satisfied,,54.0,female,high school,sometimes,divorced,white,working full time,0.0,"$15,000 to $19,999"
2006,Construction,moderately satisfied,,44.0,male,high school,often,divorced,white,working full time,1.0,"$25,000 or more"
2006,Education,moderately satisfied,,35.0,male,bachelor's,often,never married,white,working full time,0.0,"$25,000 or more"
2006,Manufacturing,moderately satisfied,,42.0,male,graduate,hardly ever,married,white,working full time,4.0,"$25,000 or more"
2006,Education,moderately satisfied,,54.0,female,graduate,always,never married,white,working full time,0.0,"$25,000 or more"
2006,Healthcare,very satisfied,,61.0,male,graduate,always,married,white,working full time,0.0,"$25,000 or more"
2006,Construction,moderately satisfied,,50.0,male,high school,hardly ever,married,white,working full time,4.0,"$25,000 or more"
2006,Services,moderately satisfied,,46.0,female,high school,often,married,white,working full time,2.0,"$25,000 or more"
2006,Construction,moderately satisfied,,18.0,male,high school,sometimes,never married,white,working part time,0.0,"$25,000 or more"
2006,Services,moderately satisfied,,46.0,female,bachelor's,often,divorced,black,working full time,2.0,"$10,000 to $14,999"
2006,Manufacturing,moderately satisfied,,68.0,male,high school,sometimes,divorced,white,working part time,4.0,"$25,000 or more"
2006,Services,moderately satisfied,,23.0,female,high school,often,never married,white,working full time,3.0,"under $1,000"
2006,Education,very satisfied,,59.0,female,bachelor's,hardly ever,married,white,working part time,0.0,"$25,000 or more"
2006,Services,very satisfied,,36.0,female,associate/junior college,sometimes,married,white,working part time,1.0,"$25,000 or more"
2006,Healthcare,very satisfied,,58.0,female,high school,sometimes,divorced,white,working full time,2.0,"$20,000 to $24,999"
2006,Education,very dissatisfied,,64.0,male,bachelor's,sometimes,married,white,working full time,3.0,"$25,000 or more"
2006,Construction,very satisfied,,37.0,male,high school,often,divorced,white,working full time,0.0,"$25,000 or more"
2006,Services,a little dissatisfied,,33.0,female,high school,often,divorced,white,working part time,2.0,"$25,000 or more"
2006,Construction,very satisfied,,54.0,male,high school,hardly ever,divorced,white,working full time,2.0,"$25,000 or more"
2006,Services,very satisfied,,38.0,female,associate/junior college,sometimes,married,white,working full time,0.0,"$25,000 or more"
2006,Manufacturing,a little dissatisfied,,54.0,male,less than high school,sometimes,divorced,black,working full time,4.0,"$20,000 to $24,999"
2006,Education,moderately satisfied,,28.0,male,associate/junior college,hardly ever,married,white,working full time,0.0,"$25,000 or more"
2006,Services,very satisfied,,33.0,male,less than high school,often,married,black,working full time,3.0,"$25,000 or more"
2006,Services,moderately satisfied,,48.0,female,bachelor's,often,married,other,working full time,1.0,"$25,000 or more"
2006,Construction,very satisfied,,19.0,male,less than high school,sometimes,never married,other,working full time,0.0,"$15,000 to $19,999"
2006,Services,very satisfied,,59.0,male,high school,sometimes,widowed,white,working full time,3.0,"$25,000 or more"
2006,Education,very satisfied,,39.0,female,high school,sometimes,never married,black,working full time,3.0,"$20,000 to $24,999"
2006,Services,moderately satisfied,,48.0,female,high school,hardly ever,widowed,black,working part time,2.0,"under $1,000"
2006,Services,very satisfied,,37.0,female,less than high school,hardly ever,never married,black,working full time,1.0,"$5,000 to $5,999"
2006,Stores,moderately satisfied,,27.0,female,high school,sometimes,divorced,black,working full time,0.0,"$20,000 to $24,999"
2006,Services,very satisfied,,42.0,female,high school,always,married,black,working full time,0.0,"$25,000 or more"
2006,Services,very satisfied,,52.0,female,high school,hardly ever,divorced,white,working full time,2.0,"$25,000 or more"
2006,Construction,a little dissatisfied,,41.0,male,associate/junior college,often,married,white,working full time,5.0,"$25,000 or more"
2006,Government/Military,very satisfied,,48.0,female,graduate,sometimes,never married,black,working full time,0.0,"$25,000 or more"
2006,Healthcare,moderately satisfied,,42.0,female,high school,sometimes,married,black,working full time,2.0,"$25,000 or more"
2006,Services,very satisfied,,28.0,female,graduate,sometimes,married,white,working full time,0.0,"$25,000 or more"
2006,Services,very satisfied,,43.0,female,high school,hardly ever,married,white,working full time,0.0,"$25,000 or more"
2006,Government/Military,very satisfied,,47.0,male,high school,sometimes,divorced,black,working full time,3.0,"$25,000 or more"
2006,Services,moderately satisfied,,55.0,male,high school,sometimes,married,white,working full time,3.0,"$25,000 or more"
2006,Services,very dissatisfied,,30.0,female,bachelor's,always,never married,black,working full time,2.0,"$20,000 to $24,999"
2006,Construction,moderately satisfied,,25.0,male,high school,hardly ever,never married,white,working part time,0.0,"$15,000 to $19,999"
2006,Services,very satisfied,,42.0,female,bachelor's,often,divorced,white,working full time,1.0,"$25,000 or more"
2006,Government/Military,very satisfied,,28.0,male,bachelor's,always,married,white,working full time,1.0,"$25,000 or more"
2006,Government/Military,very satisfied,,52.0,female,high school,hardly ever,married,white,working full time,2.0,"$25,000 or more"
2006,Manufacturing,very satisfied,,34.0,male,high school,sometimes,married,white,working full time,1.0,"$25,000 or more"
2006,Other,very satisfied,,63.0,female,associate/junior college,hardly ever,married,white,working part time,2.0,"$25,000 or more"
2006,Education,very satisfied,,51.0,female,high school,never,married,black,working full time,1.0,"$10,000 to $14,999"
2006,Healthcare,very satisfied,,65.0,male,bachelor's,always,married,white,working full time,3.0,"$25,000 or more"
2006,Services,very satisfied,,36.0,male,bachelor's,hardly ever,separated,white,working full time,0.0,"$25,000 or more"
2006,Wholesalers,a little dissatisfied,,38.0,female,bachelor's,always,married,white,working full time,1.0,"$25,000 or more"
2006,Construction,moderately satisfied,,53.0,male,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2006,Stores,moderately satisfied,,43.0,female,high school,sometimes,divorced,black,working full time,0.0,"$20,000 to $24,999"
2006,Services,very satisfied,,51.0,male,bachelor's,sometimes,married,white,working full time,0.0,"$25,000 or more"
2006,Services,moderately satisfied,,32.0,male,high school,always,married,white,working full time,1.0,"$25,000 or more"
2006,Services,very satisfied,,32.0,female,bachelor's,sometimes,married,white,working full time,1.0,"$25,000 or more"
2006,Healthcare,very satisfied,,33.0,female,associate/junior college,hardly ever,married,white,working full time,1.0,"$25,000 or more"
2006,Services,very satisfied,,39.0,female,graduate,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2006,Stores,very satisfied,,37.0,female,high school,often,divorced,white,working full time,3.0,"$6,000 to $6,999"
2006,Education,very satisfied,,44.0,male,bachelor's,sometimes,married,other,working full time,2.0,"$25,000 or more"
2006,Services,moderately satisfied,,39.0,female,bachelor's,often,never married,black,working full time,0.0,"$25,000 or more"
2006,Services,very dissatisfied,,54.0,male,bachelor's,often,divorced,black,working full time,1.0,"$25,000 or more"
2006,Manufacturing,moderately satisfied,,21.0,female,high school,sometimes,never married,white,working part time,0.0,"$10,000 to $14,999"
2006,Services,very satisfied,,27.0,male,bachelor's,sometimes,never married,white,working full time,0.0,"$15,000 to $19,999"
2006,Healthcare,very satisfied,,53.0,female,high school,hardly ever,divorced,black,working full time,1.0,"$10,000 to $14,999"
2006,Services,very satisfied,,32.0,male,bachelor's,often,married,other,working full time,2.0,"$25,000 or more"
2006,Services,very satisfied,,67.0,female,bachelor's,sometimes,never married,white,working full time,0.0,"$15,000 to $19,999"
2006,Government/Military,moderately satisfied,,26.0,male,bachelor's,always,married,white,working full time,2.0,"$20,000 to $24,999"
2006,Government/Military,moderately satisfied,,26.0,male,high school,often,married,white,working full time,2.0,"$25,000 or more"
2006,Government/Military,moderately satisfied,,59.0,male,high school,sometimes,widowed,black,working full time,2.0,"$25,000 or more"
2006,Education,very satisfied,,55.0,female,graduate,sometimes,married,white,working full time,0.0,"$25,000 or more"
2006,Services,very satisfied,,50.0,male,bachelor's,sometimes,separated,black,working full time,0.0,"$20,000 to $24,999"
2006,Services,very satisfied,,26.0,female,bachelor's,sometimes,married,white,working full time,0.0,"$25,000 or more"
2006,Services,moderately satisfied,,27.0,female,high school,often,never married,black,working full time,1.0,"$20,000 to $24,999"
2006,Services,moderately satisfied,,21.0,female,high school,always,never married,white,working part time,0.0,"$8,000 to $9,999"
2006,Services,moderately satisfied,,20.0,female,high school,hardly ever,never married,black,working full time,0.0,"$10,000 to $14,999"
2006,Services,moderately satisfied,,28.0,male,high school,hardly ever,married,black,working full time,0.0,"$25,000 or more"
2006,Healthcare,moderately satisfied,,66.0,female,high school,sometimes,married,white,working part time,3.0,"$25,000 or more"
2006,Services,very satisfied,,66.0,female,high school,sometimes,divorced,white,working full time,5.0,"$8,000 to $9,999"
2006,Services,moderately satisfied,,36.0,female,bachelor's,hardly ever,divorced,black,working full time,0.0,"$25,000 or more"
2006,Services,moderately satisfied,,41.0,female,graduate,hardly ever,married,white,working part time,0.0,"$25,000 or more"
2006,Stores,very satisfied,,59.0,male,high school,sometimes,divorced,black,working part time,3.0,"$25,000 or more"
2006,Services,moderately satisfied,,59.0,male,bachelor's,hardly ever,married,white,working full time,2.0,"$25,000 or more"
2006,Manufacturing,a little dissatisfied,,45.0,female,bachelor's,often,divorced,black,working full time,0.0,"$25,000 or more"
2006,Education,very satisfied,,30.0,male,graduate,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2006,Healthcare,a little dissatisfied,,52.0,female,high school,often,married,white,working full time,2.0,"$25,000 or more"
2006,Wholesalers,moderately satisfied,,22.0,male,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2006,Services,very satisfied,,61.0,female,bachelor's,sometimes,married,white,working full time,1.0,"$25,000 or more"
2006,Construction,very satisfied,,39.0,female,high school,hardly ever,married,black,working full time,2.0,"$25,000 or more"
2006,Services,a little dissatisfied,,23.0,male,associate/junior college,often,never married,black,working full time,0.0,"$1,000 to $2,999"
2006,Services,very satisfied,,25.0,male,associate/junior college,sometimes,never married,black,working full time,0.0,"$20,000 to $24,999"
2006,Stores,very dissatisfied,,57.0,female,high school,often,divorced,white,working full time,4.0,"$25,000 or more"
2006,Wholesalers,very satisfied,,58.0,female,high school,often,divorced,white,working full time,3.0,"$20,000 to $24,999"
2006,Education,very satisfied,,46.0,female,bachelor's,sometimes,divorced,white,working full time,4.0,"$25,000 or more"
2006,Construction,moderately satisfied,,39.0,male,less than high school,sometimes,divorced,white,working full time,6.0,"$25,000 or more"
2006,Services,very dissatisfied,,38.0,female,bachelor's,often,married,white,working full time,3.0,"$25,000 or more"
2006,Stores,very satisfied,,35.0,female,high school,often,divorced,white,working full time,2.0,"$10,000 to $14,999"
2006,Other,very satisfied,,38.0,male,high school,often,married,white,working full time,1.0,"$25,000 or more"
2006,Wholesalers,very satisfied,,36.0,female,high school,often,married,white,working full time,1.0,"$25,000 or more"
2006,Services,moderately satisfied,,61.0,female,less than high school,hardly ever,widowed,other,working full time,4.0,"$10,000 to $14,999"
